PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus,OpenStatusInt,BodyLength,TitleLength,TitleConcatWithBody,NumberOfTags
11227301,06/27/2012 13:25:50,725182,04/26/2011 10:24:49,607,23,Apache routes trafic from port 80 to other port,"I have an Apache server handling many VirtulServers and everything works fine. I don't know how it works internally but it does.

I recently tinkered a bit with nodejs, making experiments on this server, on the 8080 port. Now that I want to go on production, I have set up a domain name pointing to my server, but I want to avoid the ugly example.org:8080/ URL that I have at the moment. How could I tell Apache, which is listening on 80, to route traffic from example.org to 123.12.12.123:8080 and vice-versa, without breaking access to the other VirtualServers?

I have tried ModRewrite [L] but specifying the port and domain forces it to appear in the address bar of a browser, which is even uglier. I have tried ModRewrite [P] and ProxyPass but to no success (both give 500 error). What should I try next?",apache,node.js,routing,,,,open,0,142,9,"Apache routes trafic from port 80 to other port I have an Apache server handling many VirtulServers and everything works fine. I don't know how it works internally but it does.

I recently tinkered a bit with nodejs, making experiments on this server, on the 8080 port. Now that I want to go on production, I have set up a domain name pointing to my server, but I want to avoid the ugly example.org:8080/ URL that I have at the moment. How could I tell Apache, which is listening on 80, to route traffic from example.org to 123.12.12.123:8080 and vice-versa, without breaking access to the other VirtualServers?

I have tried ModRewrite [L] but specifying the port and domain forces it to appear in the address bar of a browser, which is even uglier. I have tried ModRewrite [P] and ProxyPass but to no success (both give 500 error). What should I try next?",3
926579,05/29/2009 15:23:29,50272,12/30/2008 19:04:16,1490,83,Configure Apache to recover from mod_python errors,"I am hosting a Django app on Apache using mod_python.  Occasionally, I get some cryptic mod_python errors, usually of the `ImportError` variety, although not usually referring to the same module.  The thing is, these seem to come up for a single forked subprocess, while the others operate fine, even when I force behavior that requires using the module that the problem process has errored on.  Once the process encounters the error, it will always just serve the same traceback every time Apache chooses it to handle a request.  (This is also a hassle, since my users don't necessarily report the error on the first occurrence, and once the process encounters the error.)

I know more about configuring Django than configuring Apache, but that won't get me anywhere since the request never reaches Django for processing.  Ideally, I should solve the root problem, and that might involve my code, project, or machine configuration, but until then, I need help diagnosing and mitigating the problem.

 1. Is there any way to configure the Apache logs to include a subprocess id?
 2. Is there any way to force a subprocess to respawn if it has hit an error?
 3. Are there any known issues relating to this that I should know about?",apache,mod-python,python,django,,,open,0,213,7,"Configure Apache to recover from mod_python errors I am hosting a Django app on Apache using mod_python.  Occasionally, I get some cryptic mod_python errors, usually of the `ImportError` variety, although not usually referring to the same module.  The thing is, these seem to come up for a single forked subprocess, while the others operate fine, even when I force behavior that requires using the module that the problem process has errored on.  Once the process encounters the error, it will always just serve the same traceback every time Apache chooses it to handle a request.  (This is also a hassle, since my users don't necessarily report the error on the first occurrence, and once the process encounters the error.)

I know more about configuring Django than configuring Apache, but that won't get me anywhere since the request never reaches Django for processing.  Ideally, I should solve the root problem, and that might involve my code, project, or machine configuration, but until then, I need help diagnosing and mitigating the problem.

 1. Is there any way to configure the Apache logs to include a subprocess id?
 2. Is there any way to force a subprocess to respawn if it has hit an error?
 3. Are there any known issues relating to this that I should know about?",4
5613581,04/10/2011 17:45:43,680578,03/28/2011 16:24:25,1,0,Adding a host to hosts file,"I'm trying to learn about hosts & apache a little bit. One of the things I'm trying to do myself is to add a line to /etc/hosts so that way I can access localhost in the browser

Currently, hosts contains this:

127.0.0.1	localhost
255.255.255.255	broadcasthost
::1             localhost
fe80::1%lo0	localhost

Questions:
1. What does the ::1, and fe80::1%lo8 mean?
2. Are they essential to the accessing of 127.0.0.1 via typing 'localhost' in your browser?
3. What would I do to create an additional link to 127.0.0.1 typing something else in the browser, like ""local"", so that way both ""localhost"" and ""local"" work?",apache,localhost,hosts,,,04/10/2011 20:02:33,off topic,1,101,6,"Adding a host to hosts file I'm trying to learn about hosts & apache a little bit. One of the things I'm trying to do myself is to add a line to /etc/hosts so that way I can access localhost in the browser

Currently, hosts contains this:

127.0.0.1	localhost
255.255.255.255	broadcasthost
::1             localhost
fe80::1%lo0	localhost

Questions:
1. What does the ::1, and fe80::1%lo8 mean?
2. Are they essential to the accessing of 127.0.0.1 via typing 'localhost' in your browser?
3. What would I do to create an additional link to 127.0.0.1 typing something else in the browser, like ""local"", so that way both ""localhost"" and ""local"" work?",3
8884172,01/16/2012 17:53:27,553044,11/05/2010 07:53:21,171,1,How to get Apache to serve Bugzilla CGI from a subpage (NOT subdomain)?,"I'm trying to set up Bugzilla *with SSL* to be served by Apache from

https://www.foo.com/bugzilla

since I don't want to pay for an extra SSL cert to get https://bugzilla.foo.com.

What is the best approach for this? Should I use mod_rewrite? There is normal PHP content being served on the other pages and I'm not sure how to direct just that one /bugzilla subdirectory to the Bugzilla installation directory.",apache,mod-rewrite,ssl,bugzilla,cgi-bin,01/16/2012 19:11:30,off topic,1,65,13,"How to get Apache to serve Bugzilla CGI from a subpage (NOT subdomain)? I'm trying to set up Bugzilla *with SSL* to be served by Apache from

https://www.foo.com/bugzilla

since I don't want to pay for an extra SSL cert to get https://bugzilla.foo.com.

What is the best approach for this? Should I use mod_rewrite? There is normal PHP content being served on the other pages and I'm not sure how to direct just that one /bugzilla subdirectory to the Bugzilla installation directory.",5
5236055,03/08/2011 17:28:27,557061,12/29/2010 11:21:22,1,0,How can i configure Apache and IIS together .....,"Can any one help me .....

When i close the Apache service then also the IIS server is not working ..
is ther any way to run IIS whn apache is install ....",apache,iis,,,,03/08/2011 18:49:56,off topic,1,31,9,"How can i configure Apache and IIS together ..... Can any one help me .....

When i close the Apache service then also the IIS server is not working ..
is ther any way to run IIS whn apache is install ....",2
908934,05/26/2009 04:28:05,112364,05/26/2009 04:28:05,1,0,Need help converting apache .htaccess code to lighttpd url_rewrite code,"I have this custom written CMS built on XAMPP. I'm trying to test the same on lighttpd to benchmark the so-called performance gains... but am stuck at the rewrite rules. I use the default rewrite rules of WordPress in my .htaccess which hands all url parsing over to my script as long as there aren't any files or directories same as the URL structure. Here's the code:

    RewriteBase /somedir/

    # Let the Script handle all pretty URLs
    RewriteCond %{SCRIPT_FILENAME} !-d
    RewriteCond %{SCRIPT_FILENAME} !-f
    RewriteRule .* index.php [L]

Can anyone please help me translate the same to the lighttpd format? I could only (partially) figure out the last line myself going through the lighty docs ... i.e. 

    url.rewrite-once = ( "".*"" => ""index.php"" )

But that of course won't suffice... All my CMS is doing is giving me 404's.

Thanks,
miCRoSCoPiC^eaRthLinG",apache,lighttpd,rewrite,rules,translate,,open,0,155,10,"Need help converting apache .htaccess code to lighttpd url_rewrite code I have this custom written CMS built on XAMPP. I'm trying to test the same on lighttpd to benchmark the so-called performance gains... but am stuck at the rewrite rules. I use the default rewrite rules of WordPress in my .htaccess which hands all url parsing over to my script as long as there aren't any files or directories same as the URL structure. Here's the code:

    RewriteBase /somedir/

    # Let the Script handle all pretty URLs
    RewriteCond %{SCRIPT_FILENAME} !-d
    RewriteCond %{SCRIPT_FILENAME} !-f
    RewriteRule .* index.php [L]

Can anyone please help me translate the same to the lighttpd format? I could only (partially) figure out the last line myself going through the lighty docs ... i.e. 

    url.rewrite-once = ( "".*"" => ""index.php"" )

But that of course won't suffice... All my CMS is doing is giving me 404's.

Thanks,
miCRoSCoPiC^eaRthLinG",5
8453554,12/10/2011 01:06:33,862194,07/25/2011 18:57:13,1,0,Apache RewriteCond with RewriteMap,"I am trying to use the result of a RewriteMap function to conditionally allow access to a directory.  The intention is to read a timestamp from a cookie (my_cookie) and pass it into the RewriteMap (my_rewrite_map_func) which I have defined in httpd.conf (It's an executable which echos strings ""TRUE"" or ""FALSE"" to stdout if the timestamp in the cookie is within a certain range of the current time in Apache).  

    RewriteMap my_rewrite_map_func prg:/var/www/program

The contents of my .htaccess file are:

    RewriteEngine On
    RewriteCond %{HTTP_COOKIE} my_cookie=([^;]+) [NC]
    RewriteCond ${my_rewrite_map_func:%{TIME}%1|FALSE},FALSE ^([^,]+),\1 [NC]
    RewriteRule ^(.*)$ / [NC,L,QSA,F]

I can confirm that the program itself is working, the cookie is being read, and the Apache timestamp and the cookie timestamp are within the allowed range.

The regex on the second RewriteCond checks if the return value of ${my_rewrite_map_func:%{TIME}%1|FALSE} is FALSE, however, regardless of what I set this to, the RewriteRule never occurs.

Essentially, I cannot determine how to evaluate the value of ${my_rewrite_map_func:%{TIME}%1|FALSE}.  Is there a way I can better extract or store the value of this?

Any help would be most appreciated.",apache,.htaccess,mod-rewrite,rewritemap,,12/10/2011 18:16:54,off topic,1,193,4,"Apache RewriteCond with RewriteMap I am trying to use the result of a RewriteMap function to conditionally allow access to a directory.  The intention is to read a timestamp from a cookie (my_cookie) and pass it into the RewriteMap (my_rewrite_map_func) which I have defined in httpd.conf (It's an executable which echos strings ""TRUE"" or ""FALSE"" to stdout if the timestamp in the cookie is within a certain range of the current time in Apache).  

    RewriteMap my_rewrite_map_func prg:/var/www/program

The contents of my .htaccess file are:

    RewriteEngine On
    RewriteCond %{HTTP_COOKIE} my_cookie=([^;]+) [NC]
    RewriteCond ${my_rewrite_map_func:%{TIME}%1|FALSE},FALSE ^([^,]+),\1 [NC]
    RewriteRule ^(.*)$ / [NC,L,QSA,F]

I can confirm that the program itself is working, the cookie is being read, and the Apache timestamp and the cookie timestamp are within the allowed range.

The regex on the second RewriteCond checks if the return value of ${my_rewrite_map_func:%{TIME}%1|FALSE} is FALSE, however, regardless of what I set this to, the RewriteRule never occurs.

Essentially, I cannot determine how to evaluate the value of ${my_rewrite_map_func:%{TIME}%1|FALSE}.  Is there a way I can better extract or store the value of this?

Any help would be most appreciated.",4
6212148,06/02/2011 08:27:44,745647,05/09/2011 18:31:42,1,0,problem with apache htaccess rules,"How do I make apache stop following rules once one is matched in a .htaccess file?

I've added the following to the bottom of the file:

    RewriteRule ^(.+)$ index.php [QSA,L,NC]

However, it seems to be skipping all other rules above it and just uses that rule. I want to use the rule above as a catch all for any URLs not matched previously.

Is this possible?
",apache,.htaccess,,,,06/02/2011 08:50:25,off topic,1,66,5,"problem with apache htaccess rules How do I make apache stop following rules once one is matched in a .htaccess file?

I've added the following to the bottom of the file:

    RewriteRule ^(.+)$ index.php [QSA,L,NC]

However, it seems to be skipping all other rules above it and just uses that rule. I want to use the rule above as a catch all for any URLs not matched previously.

Is this possible?
",2
2320561,02/23/2010 18:06:42,28804,10/17/2008 03:04:38,16298,449,Is there a way to return 404 Not Found for prohibited directory listings in Apache?,"My web server is Apache. I have disabled directory listings via an `Options -Indexes` directive in a `.htaccess` file, so if a user navigates to a directory without an `index.html` file, he'll get a 403 Forbidden error. However, I'd like to return 404 Not Found in such instances instead. Is that possible?",apache,.htaccess,,,,,open,0,52,15,"Is there a way to return 404 Not Found for prohibited directory listings in Apache? My web server is Apache. I have disabled directory listings via an `Options -Indexes` directive in a `.htaccess` file, so if a user navigates to a directory without an `index.html` file, he'll get a 403 Forbidden error. However, I'd like to return 404 Not Found in such instances instead. Is that possible?",2
9458454,02/26/2012 23:47:58,874283,08/02/2011 09:23:11,1,0,http referrer info missing in apache log file with https,"Another website recently ran some ads for our website.
They claim that everyday they send 800-1200 clicks to our website.

When I parsed our apache access log file, I found only 10-15 requests per day
with the http referrer field showing the other website's domain.

My question is: what could cause this big discrepancy?

I have read that https may prevent the http referrer info to be passed correctly.
The other website is running on https.  But why did 10-15 requests show correct with
the http referrer field in our log?  If https is the culprit, then surely I should
see 0 requests with the expected referrer field?

I think the other website can ""hide"" the http referrer field when they pass the request to us.  Could someone confirm this and explain how it can be done?  Again, why did 10-15 requests with the correct referrer field per day get through?

Thank you.",apache,http,https,,,,open,0,147,10,"http referrer info missing in apache log file with https Another website recently ran some ads for our website.
They claim that everyday they send 800-1200 clicks to our website.

When I parsed our apache access log file, I found only 10-15 requests per day
with the http referrer field showing the other website's domain.

My question is: what could cause this big discrepancy?

I have read that https may prevent the http referrer info to be passed correctly.
The other website is running on https.  But why did 10-15 requests show correct with
the http referrer field in our log?  If https is the culprit, then surely I should
see 0 requests with the expected referrer field?

I think the other website can ""hide"" the http referrer field when they pass the request to us.  Could someone confirm this and explain how it can be done?  Again, why did 10-15 requests with the correct referrer field per day get through?

Thank you.",3
9417415,02/23/2012 16:50:59,1226068,02/22/2012 14:22:13,8,0,mod rewrite silent redirect to subdirectory,"I have a link like this:
<pre>example.com/site/anyFolderName</pre>
that i need to be redirected (silently) here:
<pre>example.com/site/myFolder/anyFolderName</pre>
and all sub-links be preserved
<pre>
example.com/site/anyFolderName/             (requests)--> example.com/site/myFolder/anyFolderName/
example.com/site/anyFolderName/picture.png  (requests)--> example.com/site/myFolder/anyFolderName/picture.png
example.com/site/anyFolderName/index.html   (requests)--> example.com/site/myFolder/anyFolderName/index.html
example.com/site/anyFolderName/page.php     (requests)--> example.com/site/myFolder/anyFolderName/page.php
</pre>
<br />
I fell into the infinite loop with my RewriteRule.Any snippets/tutorials/links/ideas that can point me in the right direction are very welcomed ! Many thanks !<br />
<br />

Found this to be quite true:
<h3>
""Despite the tons of examples and docs, mod_rewrite is voodoo. Damned cool voodoo, but still voodoo.""

-- Brian Moore
</h3>",apache,.htaccess,mod-rewrite,,,02/24/2012 17:26:21,off topic,1,93,6,"mod rewrite silent redirect to subdirectory I have a link like this:
<pre>example.com/site/anyFolderName</pre>
that i need to be redirected (silently) here:
<pre>example.com/site/myFolder/anyFolderName</pre>
and all sub-links be preserved
<pre>
example.com/site/anyFolderName/             (requests)--> example.com/site/myFolder/anyFolderName/
example.com/site/anyFolderName/picture.png  (requests)--> example.com/site/myFolder/anyFolderName/picture.png
example.com/site/anyFolderName/index.html   (requests)--> example.com/site/myFolder/anyFolderName/index.html
example.com/site/anyFolderName/page.php     (requests)--> example.com/site/myFolder/anyFolderName/page.php
</pre>
<br />
I fell into the infinite loop with my RewriteRule.Any snippets/tutorials/links/ideas that can point me in the right direction are very welcomed ! Many thanks !<br />
<br />

Found this to be quite true:
<h3>
""Despite the tons of examples and docs, mod_rewrite is voodoo. Damned cool voodoo, but still voodoo.""

-- Brian Moore
</h3>",3
9947151,03/30/2012 16:45:38,745666,05/09/2011 18:46:07,163,4,"Joomla - no database support (installed on linode, ubuntu + LAMP)","I followed the instructions to install Joomla in the Linode guides:

     Getting started guide:
     http://library.linode.com/getting-started

     Then the LAMP installation guide:
     http://library.linode.com/lamp-guides/ubuntu-10.04-lucid

     And finally the Joomla guide:
     http://library.linode.com/web-applications/cms-guides/joomla

I followed each of those step by step and I have installed Joomla 2.5.3, the latest stable release. However when I go to the Joomla pre-installation checklist it says there is no database support. What could be causing this?
",apache,ubuntu,joomla,,,03/31/2012 21:39:21,not constructive,1,89,11,"Joomla - no database support (installed on linode, ubuntu + LAMP) I followed the instructions to install Joomla in the Linode guides:

     Getting started guide:
     http://library.linode.com/getting-started

     Then the LAMP installation guide:
     http://library.linode.com/lamp-guides/ubuntu-10.04-lucid

     And finally the Joomla guide:
     http://library.linode.com/web-applications/cms-guides/joomla

I followed each of those step by step and I have installed Joomla 2.5.3, the latest stable release. However when I go to the Joomla pre-installation checklist it says there is no database support. What could be causing this?
",3
7229449,08/29/2011 11:26:53,437459,09/02/2010 00:14:02,23,1,How can I keep Apache stopped on Ubuntu?,"Actually, I want something like WAMP (for Windows). The Apache service should be always stopped. Whenever I need it to be running, I go to the Start Menu and turn it on. Is there a way to make it possible on Ubuntu?",apache,ubuntu,wamp,lamp,ubuntu-10.10,08/31/2011 04:30:09,off topic,1,42,8,"How can I keep Apache stopped on Ubuntu? Actually, I want something like WAMP (for Windows). The Apache service should be always stopped. Whenever I need it to be running, I go to the Start Menu and turn it on. Is there a way to make it possible on Ubuntu?",5
9147104,02/05/2012 05:17:19,834764,07/08/2011 05:03:33,337,5,Nginx taking over Apache?,"Is Nginx taking over apache in terms of popularity ans usage.  Recently, I have seen a lot more G's than normal in my Wappalizer tookbar (a firefox plugin that tells what server a site is being ran off of, among other things).  Is Nginzx gaining in popularity, and if so how long 'till Wordpress, Drupal, and Joomla fully support them?",apache,nginx,,,,02/05/2012 05:22:14,not constructive,1,62,4,"Nginx taking over Apache? Is Nginx taking over apache in terms of popularity ans usage.  Recently, I have seen a lot more G's than normal in my Wappalizer tookbar (a firefox plugin that tells what server a site is being ran off of, among other things).  Is Nginzx gaining in popularity, and if so how long 'till Wordpress, Drupal, and Joomla fully support them?",2
8118941,11/14/2011 08:25:34,580488,01/18/2011 20:10:47,169,8,Using htaccess to change document root,"My website has document root ~/public_html but i want to add all the files into ~/public_html/www

Is there a way to do this with htaccess?

Thank you.",apache,.htaccess,,,,11/26/2011 08:34:43,off topic,1,25,6,"Using htaccess to change document root My website has document root ~/public_html but i want to add all the files into ~/public_html/www

Is there a way to do this with htaccess?

Thank you.",2
5528400,04/03/2011 08:10:02,437699,09/02/2010 07:55:21,8,0,how can i park a domain on a centOS,"how can i park a domain on CentOS based VPS without any Cpanel(cPanel,plesk or ...) and using shh?",apache,domain,dns,centos,,,open,0,18,9,"how can i park a domain on a centOS how can i park a domain on CentOS based VPS without any Cpanel(cPanel,plesk or ...) and using shh?",4
176013,10/06/2008 20:18:49,9789,09/15/2008 19:58:29,250,20,What do you recommend for setting up a shared server with php,"What do you recommend for setting up a shared server with php from a security/performance point of view?

 - Apache mod_php (how do you secure that? other than safe_mode as it won't be in PHP6)
 - Apache CGI + suexec
 - Lighttpd and spawn a FastCGI per user",apache,lighttpd,php,shared-hosting,,06/12/2012 11:14:24,not constructive,1,48,12,"What do you recommend for setting up a shared server with php What do you recommend for setting up a shared server with php from a security/performance point of view?

 - Apache mod_php (how do you secure that? other than safe_mode as it won't be in PHP6)
 - Apache CGI + suexec
 - Lighttpd and spawn a FastCGI per user",4
5244377,03/09/2011 10:25:16,651342,03/09/2011 10:25:16,1,0,Need an Apache Redirect Rule.,"I have a problem like need to redirect urls in such a way as shown below.

http://**server1**/em/10_10_26_01_02?utm_content=Top-Join-Now-Link&utm_medium=Web-version&utm_campaign=Email-send2&utm_source=InfoUSA&CMPID=778374938793

to 


http://**server2**/em/10_10_26_01_02?utm_content=Top-Join-Now-Link&utm_medium=Web-version&utm_campaign=Email-send2&utm_source=InfoUSA&CMPID=778374938793

I need to change the url from Server1 to Server2 other that every thing is same. One more thing is like the remaining string wont be static and it will changes each and every time.

Please help me.

Regards,
Sriharsha Kalluru.",apache,,,,,,open,0,54,5,"Need an Apache Redirect Rule. I have a problem like need to redirect urls in such a way as shown below.

http://**server1**/em/10_10_26_01_02?utm_content=Top-Join-Now-Link&utm_medium=Web-version&utm_campaign=Email-send2&utm_source=InfoUSA&CMPID=778374938793

to 


http://**server2**/em/10_10_26_01_02?utm_content=Top-Join-Now-Link&utm_medium=Web-version&utm_campaign=Email-send2&utm_source=InfoUSA&CMPID=778374938793

I need to change the url from Server1 to Server2 other that every thing is same. One more thing is like the remaining string wont be static and it will changes each and every time.

Please help me.

Regards,
Sriharsha Kalluru.",1
8940132,01/20/2012 10:43:00,434223,08/29/2010 13:11:15,588,42,Phing runs under user with limited permission,"I have not used phing before, but would like to use it to automate my deployment process. Currently I log in under myuser, Apache runs under www-data. All my application code is owned by myuser, but other (cache) files are generated by www-data.

I currently solve this by using sudo to remove these files. I would like to keep the application code owned by myuser, because it's easier to access the files via ssh. I wouldn't like phing to run with super powers, because at this moment I don't trust this automated tool yet.

What is the best practice to use phing with limited file permissions?",apache,permissions,phing,chown,,,open,0,104,7,"Phing runs under user with limited permission I have not used phing before, but would like to use it to automate my deployment process. Currently I log in under myuser, Apache runs under www-data. All my application code is owned by myuser, but other (cache) files are generated by www-data.

I currently solve this by using sudo to remove these files. I would like to keep the application code owned by myuser, because it's easier to access the files via ssh. I wouldn't like phing to run with super powers, because at this moment I don't trust this automated tool yet.

What is the best practice to use phing with limited file permissions?",4
2591813,04/07/2010 11:02:41,90432,04/13/2009 22:29:53,53,7,Silverstripe | Internal Server Error,"Silverstripe is running on my since a few weeks. Recently, I get an Internal Server Error message when I try to access the admin area.

Having a look in the server's error logs, I discovered following hint: 
> [Mon Apr 05 12:15:26 2010] [error]
> [client ...] Premature end of script
> headers: main.php

I already was refered to this site: [What does the 'premature end of script headers' error mean?][1]

But does anybody had this problem in connection with Silverstripe? Would make it much easier to restrict the scope from where the error is caused.

Regards, 
Benedikt


  [1]: http://bit.ly/9Ff5Tl",apache,php,silverstripe,hosting,,,open,0,95,4,"Silverstripe | Internal Server Error Silverstripe is running on my since a few weeks. Recently, I get an Internal Server Error message when I try to access the admin area.

Having a look in the server's error logs, I discovered following hint: 
> [Mon Apr 05 12:15:26 2010] [error]
> [client ...] Premature end of script
> headers: main.php

I already was refered to this site: [What does the 'premature end of script headers' error mean?][1]

But does anybody had this problem in connection with Silverstripe? Would make it much easier to restrict the scope from where the error is caused.

Regards, 
Benedikt


  [1]: http://bit.ly/9Ff5Tl",4
10487349,05/07/2012 18:45:27,1380454,05/07/2012 18:39:41,1,0,Having a file viewer (manager) on apache server,"I have an apache server running on Ubuntu server and I have plugged all my external hard disks to it and mounted them so I can access my files using apache file and folder listing. Although it's good enough for browsing through files and folders, but it's not efficient, mainly because I can't modify files, move them, remove them or more importantly search for specific files.

To put it simpler, I want something like dropbox file manager; so I was wondering if there are open source packages that can do that for me to provide efficient, yet stable file manager for my apache server.

Thank you so much.",apache,filemanager,fileserver,,,05/13/2012 22:43:59,off topic,1,106,8,"Having a file viewer (manager) on apache server I have an apache server running on Ubuntu server and I have plugged all my external hard disks to it and mounted them so I can access my files using apache file and folder listing. Although it's good enough for browsing through files and folders, but it's not efficient, mainly because I can't modify files, move them, remove them or more importantly search for specific files.

To put it simpler, I want something like dropbox file manager; so I was wondering if there are open source packages that can do that for me to provide efficient, yet stable file manager for my apache server.

Thank you so much.",3
5799408,04/27/2011 04:35:41,726521,04/21/2011 12:27:19,1,0,books on htaccess,"can any one suggest me good book for .htaccess which easily available in India, book may content all basic as well as higher levels of how to write htaccess.",apache,.htaccess,,,,04/27/2011 22:05:41,off topic,1,29,3,"books on htaccess can any one suggest me good book for .htaccess which easily available in India, book may content all basic as well as higher levels of how to write htaccess.",2
9522613,03/01/2012 19:26:10,578753,01/17/2011 16:08:26,192,0,Are we crazy? pound to Jboss without apache?,"Are we crazy? pound to Jboss without apache?

My firm is looking to use pound proxy to jboss running on port 80 without apache.  I would think that we would want pound->apache on port 80 then apahe->jboss on 8080 but my SYSAMIN wants pount->jboss on port 80?",apache,jboss5.x,reverse-proxy,,,03/01/2012 19:44:08,off topic,1,47,8,"Are we crazy? pound to Jboss without apache? Are we crazy? pound to Jboss without apache?

My firm is looking to use pound proxy to jboss running on port 80 without apache.  I would think that we would want pound->apache on port 80 then apahe->jboss on 8080 but my SYSAMIN wants pount->jboss on port 80?",3
296632,11/17/2008 19:43:44,32465,10/29/2008 17:07:16,36,3,Apache Access Control,"I'm trying to configure Apache to allow read only access and ask for user to write to a SVN repository when you are coming from the local network (10.*) but not allow any access unless logged in when coming from external network.

I sort of understand how the Order, Deny, Allow, and Limit directives work but I do not know if it is possible/how to combine them to achieve the desired result.

    <Location /svn>
      # Set mod_dav_svn settings
      DAV svn
      SVNListParentPath on
      SVNParentPath /mnt/svn
      AuthzSVNAccessFile /mnt/svn/.authz
  
      # Set Authentication
      AuthType Basic
      AuthName ""Auth Realm""
      AuthUserFile /mnt/svn/.htpasswd
      
      Order Deny,Allow
      Deny from all
      Allow from 127.0.0.1 10.0.0.0/8
      
      <LimitExcept GET PROPFIND OPTIONS REPORT>
        Require valid-user
      </LimitExcept>
      Satisfy Any
    </Location>

I know this will allow all access to any local traffic but ask for login when trying to write from external traffic. This is close to what I want. Any help or suggestions on what to read are greatly appreciated.",apache,mod-dav-svn,svn,,,,open,0,256,3,"Apache Access Control I'm trying to configure Apache to allow read only access and ask for user to write to a SVN repository when you are coming from the local network (10.*) but not allow any access unless logged in when coming from external network.

I sort of understand how the Order, Deny, Allow, and Limit directives work but I do not know if it is possible/how to combine them to achieve the desired result.

    <Location /svn>
      # Set mod_dav_svn settings
      DAV svn
      SVNListParentPath on
      SVNParentPath /mnt/svn
      AuthzSVNAccessFile /mnt/svn/.authz
  
      # Set Authentication
      AuthType Basic
      AuthName ""Auth Realm""
      AuthUserFile /mnt/svn/.htpasswd
      
      Order Deny,Allow
      Deny from all
      Allow from 127.0.0.1 10.0.0.0/8
      
      <LimitExcept GET PROPFIND OPTIONS REPORT>
        Require valid-user
      </LimitExcept>
      Satisfy Any
    </Location>

I know this will allow all access to any local traffic but ask for login when trying to write from external traffic. This is close to what I want. Any help or suggestions on what to read are greatly appreciated.",3
8787092,01/09/2012 10:37:04,1138413,01/09/2012 10:00:15,1,0,How to create my own enterprise search engine.?,"I have to create a search engine (intranet) to search contents only from 10 to 15 intranet websites using **open source**(like Solr) within 50 - 60 days.!
Along with text search the search engine should
1. Search **PDF,Word docs & images**
2.Provide ***secure content search***

I have an idea to construct my search engine using Solr & Nutch.
I dont have any experience/knowledge about Solr/Nutch but for time being I have to use this because it needs only a little time for development.

I hav installed Tomcat & configured Solr in it.
Now, I dont know where to start and what to do.? I am struck in the 1st stage of development.

Please guide me by telling what should I do to proceed further in my task.!

If the answers (methods& steps to do my task) are in some other blog/site please attach the link.

My whole project lies with your reply.

**Thanks in advance.!!**


*Please attach the easy to learn tutorial links to Solr,Nutch if you know some.!!*",apache,open-source,solr,search-engine,nutch,01/09/2012 13:55:17,not a real question,1,157,8,"How to create my own enterprise search engine.? I have to create a search engine (intranet) to search contents only from 10 to 15 intranet websites using **open source**(like Solr) within 50 - 60 days.!
Along with text search the search engine should
1. Search **PDF,Word docs & images**
2.Provide ***secure content search***

I have an idea to construct my search engine using Solr & Nutch.
I dont have any experience/knowledge about Solr/Nutch but for time being I have to use this because it needs only a little time for development.

I hav installed Tomcat & configured Solr in it.
Now, I dont know where to start and what to do.? I am struck in the 1st stage of development.

Please guide me by telling what should I do to proceed further in my task.!

If the answers (methods& steps to do my task) are in some other blog/site please attach the link.

My whole project lies with your reply.

**Thanks in advance.!!**


*Please attach the easy to learn tutorial links to Solr,Nutch if you know some.!!*",5
10723030,05/23/2012 15:21:59,1039551,11/10/2011 10:33:50,74,4,Url with or without 'www',"From GWT I am getting some 'file not found' errors it gets from external websites linking to mine 

    www.domain.com/file.php%3Fid%3DUSERid%26cat%3DCAT
From Firefox I found that removing 'www' the problem is gone and the right page is displayed

    www.domain.com/file.php?id=USERid&cat=CAT
'www' reappears because of my httpd.conf contains

    RewriteCond %{HTTP_HOST} ^domain\.com
    RewriteRule ^(.*)$ http://www.domain.com$1 [R=permanent,L] 
How can I solve this?",apache,url-rewriting,,,,,open,0,67,5,"Url with or without 'www' From GWT I am getting some 'file not found' errors it gets from external websites linking to mine 

    www.domain.com/file.php%3Fid%3DUSERid%26cat%3DCAT
From Firefox I found that removing 'www' the problem is gone and the right page is displayed

    www.domain.com/file.php?id=USERid&cat=CAT
'www' reappears because of my httpd.conf contains

    RewriteCond %{HTTP_HOST} ^domain\.com
    RewriteRule ^(.*)$ http://www.domain.com$1 [R=permanent,L] 
How can I solve this?",2
